Entrez ID	Gene Symbol	Gene Name	Refseq mRNA	Refseq Protein	Ensembl Gene ID	UCSC Genomic Coordinates	GO Categories	Sources
5093	PCBP1	poly(rC) binding protein 1	NM_006196	NP_006187.2	ENSG00000169564	chr2:70168379 - 70169450	cytoplasm;DNA binding;mRNA metabolic process;nucleus;protein binding;ribonucleoprotein complex;RNA binding;single-stranded DNA binding	Stability
5094	PCBP2	poly(rC) binding protein 2	NM_001128912, NM_001128913, NM_001098620, NM_001128911, NM_001128914, NM_031989, NM_005016	NP_001122384.1, NP_001122385.1, NP_001092090.1, NP_001122383.1, NP_001122386.1, NP_114366.1, NP_005007.2	ENSG00000197111	chr12:52134851 - 52159493	cytoplasm;DNA binding;mRNA metabolic process;nucleus;protein binding;ribonucleoprotein complex;RNA binding	Stability
5111	PCNA	proliferating cell nuclear antigen	NM_002592	NP_872590.1	ENSG00000132646	chr20:5043928 - 5048444	base-excision repair, gap-filling;cell proliferation;cyclin-dependent protein kinase holoenzyme complex;DNA binding;DNA polymerase processivity factor activity;DNA repair;DNA replication;DNA replication factor C complex;intracellular protein transport;MutLalpha complex binding;nuclear lamina;nucleus;PCNA complex;phosphoinositide-mediated signaling;protein binding;regulation of DNA replication;regulation of progression through cell cycle	Stability
5132	PDC	phosducin	NM_022576	NP_072098.1	ENSG00000116703	chr1:184679733 - 184685214	cytoplasm;G-protein coupled receptor protein signaling pathway;phospholipase inhibitor activity;phototransduction;response to stimulus;soluble fraction;visual perception	Stability
10015	PDCD6IP	programmed cell death 6 interacting protein	NM_013374	NP_037506.2	ENSG00000170248	chr3:33815224 - 33883021	apoptosis;cytosol;protein binding;protein transport;signal transducer activity	Stability
2923	PDIA3	protein disulfide isomerase family A, member 3	NM_005313	NP_005304.3	ENSG00000167004	chr15:41826029 - 41850708	cell redox homeostasis;cysteine-type endopeptidase activity;endoplasmic reticulum;isomerase activity;phospholipase C activity;positive regulation of apoptosis;protein binding;protein disulfide isomerase activity;protein import into nucleus;protein retention in ER;signal transduction	Stability
5170	PDPK1	3-phosphoinositide dependent protein kinase-1	NM_031268, NM_002613	NP_112558.2, NP_002604.1	ENSG00000140992	chr16:2528114 - 2587769	3-phosphoinositide-dependent protein kinase activity;actin cytoskeleton organization and biogenesis;ATP binding;cytoplasm;insulin receptor signaling pathway;nucleotide binding;plasma membrane;protein amino acid phosphorylation;protein kinase activity;transferase activity	Stability
3651	PDX1	pancreatic and duodenal homeobox 1	NM_000209	NP_000200.1	ENSG00000139515	chr13:27392275 - 27396838	cell differentiation;generation of precursor metabolites and energy;glucose metabolic process;multicellular organismal development;nucleus;organ morphogenesis;pancreas development;positive regulation of transcription from RNA polymerase II promoter;regulation of cell proliferation;sequence-specific DNA binding;specific RNA polymerase II transcription factor activity;transcription factor activity;transcriptional activator activity	Stability,  Tumor Suppressor
8682	PEA15	phosphoprotein enriched in astrocytes 15	NM_003768	NP_003759.1	ENSG00000162734	chr1:158447958 - 158449900	anti-apoptosis;microtubule associated complex;negative regulation of glucose import;protein binding;regulation of apoptosis;sugar porter activity;transport	Stability,  Entrez Query:Oncogene
23481	PES1	pescadillo homolog 1, containing BRCT domain (zebrafish)	NM_014303	NP_055118.1	ENSG00000100029	chr22:29303032 - 29317820	anatomical structure morphogenesis;cell proliferation;intracellular;nucleolus;nucleus;protein binding	Stability,  Tumor Suppressor
5241	PGR	progesterone receptor	NM_000926	NP_000917.3	ENSG00000082175	chr11:100415056 - 100505011	cell-cell signaling;lipid binding;metal ion binding;nucleus;protein binding;regulation of transcription, DNA-dependent;sequence-specific DNA binding;signal transduction;steroid binding;steroid hormone receptor activity;transcription;transcription factor activity;transcription from RNA polymerase II promoter;zinc ion binding	Stability,  Tumor Suppressor
11331	PHB2	prohibitin 2	NM_007273	NP_009204.1	null	chr12:6945108 - 6949967	estrogen receptor binding;membrane;mitochondrial inner membrane;mitochondrion;negative regulation of transcription;nucleus;protein binding;receptor activity;regulation of transcription, DNA-dependent;specific transcriptional repressor activity;transcription	Stability,  Tumor Suppressor
26227	PHGDH	phosphoglycerate dehydrogenase	NM_006623	NP_006614.2	ENSG00000092621	chr1:120056168 - 120088186	amino acid biosynthetic process;brain development;cofactor binding;electron carrier activity;extracellular region;L-serine biosynthetic process;metabolic process;NAD binding;oxidoreductase activity;oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor;phosphoglycerate dehydrogenase activity;transport;transporter activity	Stability
9063	PIAS2	protein inhibitor of activated STAT, 2	NM_004671, NM_173206	NP_004662.2, NP_775298.1	ENSG00000078043	chr18:42646393 - 42751306	androgen receptor binding;androgen receptor signaling pathway;DNA binding;metal ion binding;nucleus;positive regulation of transcription, DNA-dependent;protein binding;transcription;transcription coactivator activity;ubiquitin cycle;zinc ion binding	Androgen Receptor,  TGFBR,  Stability
51588	PIAS4	protein inhibitor of activated STAT, 4	NM_015897	NP_056981.2	ENSG00000105229	chr19:3958758 - 3988873	DNA binding;metal ion binding;multicellular organismal development;negative regulation of transcription;negative regulation of transcription from RNA polymerase II promoter;nuclear matrix;nucleus;protein binding;protein sumoylation;regulation of transcription, DNA-dependent;SUMO ligase activity;transcription;transcription corepressor activity;ubiquitin cycle;zinc ion binding	Androgen Receptor,  Wnt,  Stability
5294	PIK3CG	phosphoinositide-3-kinase, catalytic, gamma polypeptide	NM_002649	NP_002640.2	ENSG00000105851	chr7:106295242 - 106333068	1-phosphatidylinositol-3-kinase activity;G-protein coupled receptor protein signaling pathway;inositol or phosphatidylinositol kinase activity;negative regulation of apoptosis;phosphatidylinositol-4,5-bisphosphate 3-kinase activity;phosphoinositide 3-kinase complex;protein amino acid phosphorylation;protein binding;transferase activity	Alpha6Beta4 Integrin,  EGFR1,  Kit Receptor,  Hahn and Weinberg 2002,  Stability,  Entrez Query:Oncogene
5292	PIM1	pim-1 oncogene	NM_002648	NP_002639.1	ENSG00000137193	chr6:37246329 - 37249845	ATP binding;cell proliferation;cytoplasm;manganese ion binding;metal ion binding;multicellular organismal development;negative regulation of apoptosis;nucleotide binding;nucleus;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;transferase activity	Futreal et al 2004,  Mitelman 2000,  Protein Kinase,  Stability,  Entrez Query:Oncogene,  Translocation
5300	PIN1	protein (peptidylprolyl cis/trans isomerase) NIMA-interacting 1	NM_006221	NP_006212.1	ENSG00000127445	chr19:9807020 - 9820875	cell cycle;isomerase activity;nucleus;peptidyl-prolyl cis-trans isomerase activity;protein binding;protein folding;regulation of mitosis	Wnt,  Stability
65018	PINK1	PTEN induced putative kinase 1	NM_032409	NP_115785.1	ENSG00000158828	chr1:20832628 - 20849771	ATP binding;magnesium ion binding;mitochondrion;nucleotide binding;protein amino acid phosphorylation;protein kinase cascade;protein serine/threonine kinase activity;response to stress;transferase activity	Protein Kinase,  Stability
5310	PKD1	polycystic kidney disease 1 (autosomal dominant)	NM_001009944, NM_000296	NP_001009944.2, NP_000287.3	ENSG00000008710	chr16:2079728 - 2125691	anatomical structure morphogenesis;biological_process;calcium-independent cell-matrix adhesion;cellular_component;homophilic cell adhesion;integral to membrane;integral to plasma membrane;membrane;molecular_function;neuropeptide signaling pathway;protein binding;sugar binding	Stability,  Tumor Suppressor
5326	PLAGL2	pleiomorphic adenoma gene-like 2	NM_002657	NP_002648.1	ENSG00000126003	chr20:30247915 - 30253642	induction of apoptosis;intracellular;metal ion binding;nucleus;positive regulation of transcription from RNA polymerase II promoter;regulation of transcription, DNA-dependent;transcription;transcription factor activity;zinc ion binding	Stability
5328	PLAU	plasminogen activator, urokinase	NM_002658	NP_002649.1	ENSG00000122861	chr10:75341319 - 75346329	blood coagulation;chemotaxis;extracellular space;fibrinolysis;kinase activity;peptidase activity;plasminogen activator activity;proteolysis;serine-type endopeptidase activity;signal transduction	Stability,  Entrez Query:Oncogene
5329	PLAUR	plasminogen activator, urokinase receptor	NM_002659, NM_001005376, NM_001005377	NP_002650.1, NP_001005376.1, NP_001005377.1	ENSG00000011422	chr19:48844881 - 48866112	blood coagulation;cell motility;cell surface;cell surface receptor linked signal transduction;chemotaxis;enzyme binding;extrinsic to membrane;GPI anchor binding;integral to membrane;plasma membrane;regulation of proteolysis;U-plasminogen activator receptor activity	Stability,  Entrez Query:Oncogene
5347	PLK1	polo-like kinase 1 (Drosophila)	NM_005030	NP_005021.2	ENSG00000166851	chr16:23597754 - 23608885	ATP binding;cell proliferation;centrosome;mitosis;nucleotide binding;nucleus;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;regulation of progression through cell cycle;transferase activity	Protein Kinase,  Stability,  Tumor Suppressor
5351	PLOD1	procollagen-lysine 1, 2-oxoglutarate 5-dioxygenase 1	NM_000302	NP_000293.2	ENSG00000083444	chr1:11917423 - 11957452	electron transport;endoplasmic reticulum;epidermis development;hydroxylysine biosynthetic process;iron ion binding;L-ascorbic acid binding;membrane;metal ion binding;oxidoreductase activity;oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen;procollagen-lysine 5-dioxygenase activity;protein homodimerization activity;protein metabolic process;protein modification process	Stability
5352	PLOD2	procollagen-lysine, 2-oxoglutarate 5-dioxygenase 2	NM_182943, NM_000935	NP_891988.1, NP_000926.2	ENSG00000152952	chr3:147271193 - 147361466	endoplasmic reticulum;iron ion binding;L-ascorbic acid binding;membrane;metal ion binding;oxidoreductase activity;oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen;procollagen-lysine 5-dioxygenase activity;protein binding;protein metabolic process;protein modification process	Stability
8985	PLOD3	procollagen-lysine, 2-oxoglutarate 5-dioxygenase 3	NM_001084	NP_001075.1	ENSG00000106397	chr7:100636281 - 100647275	endoplasmic reticulum;iron ion binding;L-ascorbic acid binding;membrane;metal ion binding;oxidoreductase activity;oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen;procollagen-lysine 5-dioxygenase activity;protein binding;protein metabolic process;protein modification process	Stability
11284	PNKP	polynucleotide kinase 3'-phosphatase	NM_007254	NP_009185.2	ENSG00000039650	chr19:55056316 - 55062273	ATP binding;ATP-dependent polydeoxyribonucleotide 5'-hydroxyl-kinase activity;damaged DNA binding;dephosphorylation;DNA damage response, detection of DNA damage;DNA repair;DNA-dependent DNA replication;double-stranded DNA binding;endonuclease activity;hydrolase activity;kinase activity;nucleotide kinase activity;nucleotide phosphorylation;nucleotide-excision repair, DNA damage removal;nucleus;polynucleotide 3'-phosphatase activity;protein binding;purine nucleotide binding;response to oxidative stress;respon	Stability
5422	POLA1	polymerase (DNA directed), alpha 1	NM_016937	NP_058633.2	ENSG00000101868	chrX:24621999 - 24923988	alpha DNA polymerase activity;alpha DNA polymerase:primase complex;cell proliferation;chromatin;chromatin binding;DNA binding;DNA primase activity;DNA replication initiation;DNA synthesis during DNA repair;double-strand break repair via nonhomologous end joining;lagging strand elongation;leading strand elongation;metal ion binding;nuclear envelope;nuclear matrix;nucleobase, nucleoside, nucleotide and nucleic acid metabolic process;nucleolus;nucleoplasm;nucleotide binding;nucleus;protein binding;protein hete	Stability
5423	POLB	polymerase (DNA directed), beta	NM_002690	NP_002681.1	ENSG00000070501	chr8:42315299 - 42348332	anti-apoptosis;beta DNA polymerase activity;cell death;cytoplasm;DNA repair;DNA-dependent DNA replication;intracellular;lyase activity;magnesium ion binding;microtubule binding;nucleus;sequence-specific DNA binding;sodium ion binding;spindle microtubule;transferase activity	Stability
5424	POLD1	polymerase (DNA directed), delta 1, catalytic subunit 125kDa	NM_002691	NP_002682.2	ENSG00000062822	chr19:55593920 - 55613016	chromatin binding;delta DNA polymerase activity;DNA binding;DNA replication;DNA synthesis during DNA repair;DNA-directed DNA polymerase activity;exonuclease activity;hydrolase activity;metal ion binding;nucleobase, nucleoside, nucleotide and nucleic acid metabolic process;nucleotide binding;nucleus;protein binding;response to UV;S phase of mitotic cell cycle;transferase activity;zinc ion binding	Stability
10714	POLD3	polymerase (DNA-directed), delta 3, accessory subunit	NM_006591	NP_006582.1	ENSG00000077514	chr11:73981351 - 74029459	delta DNA polymerase activity;delta DNA polymerase complex;DNA binding;DNA synthesis during DNA repair;mismatch repair;nucleus;transferase activity	Stability
57804	POLD4	polymerase (DNA-directed), delta 4	NM_021173	NP_066996.2	ENSG00000175482	chr11:66876041 - 66877446	delta DNA polymerase activity;DNA replication;nucleus;positive regulation of endothelial cell proliferation;protein binding;transferase activity	Stability
5426	POLE	polymerase (DNA directed), epsilon	NM_006231	NP_006222.2	ENSG00000177084	chr12:131711355 - 131773974	chromatin binding;DNA binding;DNA replication;DNA synthesis during DNA repair;DNA-directed DNA polymerase activity;epsilon DNA polymerase activity;G1/S transition of mitotic cell cycle;metal ion binding;nucleobase, nucleoside, nucleotide and nucleic acid metabolic process;nucleotide binding;nucleus;protein binding;transferase activity;zinc ion binding	Stability
