Entrez ID	Gene Symbol	Gene Name	Refseq mRNA	Refseq Protein	Ensembl Gene ID	UCSC Genomic Coordinates	GO Categories	Sources
29959	NRBP1	nuclear receptor binding protein 1	NM_013392	NP_037524.1	ENSG00000115216	chr2:27509644 - 27518183	ATP binding;endomembrane system;ER to Golgi vesicle-mediated transport;protein amino acid phosphorylation;protein binding;protein homodimerization activity;protein kinase activity	Protein Kinase
340371	NRBP2	nuclear receptor binding protein 2	NM_178564	NP_848659.1	ENSG00000185189	chr8:144989595 - 144992131	ATP binding;nucleotide binding;protein amino acid phosphorylation;protein kinase activity	Protein Kinase
3084	NRG1	neuregulin 1	NM_013961, NM_013957, NM_013956, NM_004495, NM_013960, NM_013964, NM_013962, NM_013959	NP_039255.1, NP_039251.2, NP_039250.2, NP_004486.2, NP_039254.1, NP_039258.1, NP_039256.2, NP_039253.1	ENSG00000157168	chr8:32525786 - 32741462	cell differentiation;cell migration;cell morphogenesis;cytoplasm;embryonic development;ErbB-2 class receptor binding;extracellular region;glial cell differentiation;growth factor activity;heart development;integral to membrane;integral to plasma membrane;locomotory behavior;MAPKKK cascade;membrane;molecular_function;muscle development;negative regulation of transcription;neuron fate commitment;neurotransmitter receptor metabolic process;peripheral nervous system development;plasma membrane;positive regulati	Mitelman 2000,  Protein Kinase
10718	NRG3	neuregulin 3	NM_001010848	NP_001010848.2	ENSG00000185737	chr10:83625076 - 84735341	embryonic development;extracellular region;growth factor activity;integral to plasma membrane;membrane;receptor tyrosine kinase binding;regulation of cell growth;transmembrane receptor protein tyrosine kinase activator activity	Protein Kinase
203447	NRK	Nik related kinase	NM_198465	NP_940867.2	ENSG00000123572	chrX:104953494 - 105086248	activation of JNKK activity;ATP binding;nucleotide binding;protein amino acid phosphorylation;protein serine/threonine kinase activity;small GTPase regulator activity;transferase activity	Protein Kinase
4902	NRTN	neurturin	NM_004558	NP_004549.1	ENSG00000171119	chr19:5775176 - 5779184	growth factor activity;MAPKKK cascade;nerve development;neural crest cell migration;neurite development;transmembrane receptor protein tyrosine kinase signaling pathway	Protein Kinase
4914	NTRK1	neurotrophic tyrosine kinase, receptor, type 1	NM_001012331, NM_002529, NM_001007792	NP_001012331.1, NP_002520.2, NP_001007793.1	ENSG00000198400	chr1:155097350 - 155118058	ATP binding;B cell differentiation;biological_process;cellular_component;cytoplasm;integral to membrane;integral to plasma membrane;kinase activity;mechanoreceptor differentiation;membrane;multicellular organismal development;nervous system development;neurotrophin binding;nucleotide binding;protein amino acid phosphorylation;protein binding;receptor activity;transferase activity;transmembrane receptor protein tyrosine kinase activity;transmembrane receptor protein tyrosine kinase signaling pathway	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Protein Kinase,  Tumor Suppressor,  Tyrosine Kinase,  Entrez Query:Oncogene,  Translocation
4915	NTRK2	neurotrophic tyrosine kinase, receptor, type 2	NM_006180, NM_001018064, NM_001018065, NM_001018066, NM_001007097	NP_006171.2, NP_001018074.1, NP_001018075.1, NP_001018076.1, NP_001007098.1	ENSG00000148053	chr9:86475483 - 86826172	ATP binding;cell differentiation;integral to plasma membrane;kinase activity;membrane;multicellular organismal development;nervous system development;neurotrophin binding;nucleotide binding;protein amino acid phosphorylation;protein binding;receptor activity;transferase activity;transmembrane receptor protein tyrosine kinase activity;transmembrane receptor protein tyrosine kinase signaling pathway	Protein Kinase,  Tyrosine Kinase
4916	NTRK3	neurotrophic tyrosine kinase, receptor, type 3	NM_002530, NM_001007156, NM_001012338	NP_002521.2, NP_001007157.1, NP_001012338.1	ENSG00000140538	chr15:86221169 - 86600388	ATP binding;cell differentiation;integral to plasma membrane;membrane;multicellular organismal development;nervous system development;neurotrophin binding;nucleotide binding;protein amino acid phosphorylation;protein binding;protein-tyrosine kinase activity;receptor activity;transferase activity;transmembrane receptor protein tyrosine kinase activity;transmembrane receptor protein tyrosine kinase signaling pathway	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Protein Kinase,  Tyrosine Kinase,  Translocation
9891	NUAK1	NUAK family, SNF1-like kinase, 1	NM_014840	NP_055655.1	ENSG00000074590	chr12:104984709 - 105056561	ATP binding;magnesium ion binding;nucleotide binding;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;transferase activity	Protein Kinase,  Stability
81788	NUAK2	NUAK family, SNF1-like kinase, 2	NM_030952	NP_112214.1	ENSG00000163545	chr1:203539200 - 203557379	actin cytoskeleton organization and biogenesis;apoptosis;ATP binding;cellular response to glucose starvation;magnesium ion binding;negative regulation of apoptosis;nuclear speck;nucleotide binding;protein amino acid phosphorylation;protein serine/threonine kinase activity;transferase activity	Protein Kinase
23636	NUP62	nucleoporin 62kDa	NM_153719	NP_714941.1	ENSG00000104951	chr19:55103307 - 55104876	aromatic amino acid family metabolic process;cell death;cell surface receptor linked signal transduction;chromatin binding;cytoplasm;hormone-mediated signaling;L-amino-acid oxidase activity;lysosome;negative regulation of apoptosis;negative regulation of cell proliferation;negative regulation of non-apoptotic programmed cell death;nuclear envelope;nuclear pore;nucleocytoplasmic shuttling complex;nucleocytoplasmic transporter activity;nucleus;positive regulation of epidermal growth factor receptor signaling 	Protein Kinase
84033	OBSCN	obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF	NM_052843, NM_001098623	NP_443075.2, NP_001092093.1	ENSG00000154358	chr1:226466107 - 226633119	ATP binding;cell differentiation;intracellular;multicellular organismal development;nucleotide binding;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;protein-tyrosine kinase activity;regulation of Rho protein signal transduction;Rho guanyl-nucleotide exchange factor activity;transferase activity	Protein Kinase
9943	OXSR1	oxidative-stress responsive 1	NM_005109	NP_005100.1	ENSG00000172939	chr3:38182371 - 38269386	ATP binding;identical protein binding;magnesium ion binding;nucleotide binding;protein amino acid phosphorylation;protein kinase cascade;protein serine/threonine kinase activity;response to oxidative stress;transferase activity	Protein Kinase
64805	P2RY12	purinergic receptor P2Y, G-protein coupled, 12	NM_176876	NP_795345.1	ENSG00000169313	chr3:152538294 - 152539323	adenosine receptor activity, G-protein coupled;G-protein coupled receptor protein signaling pathway;G-protein signaling, coupled to cAMP nucleotide second messenger;hemostasis;integral to membrane;membrane;platelet activation;platelet ADP receptor activity;receptor activity;signal transduction	Protein Kinase
29993	PACSIN1	protein kinase C and casein kinase substrate in neurons 1	NM_020804	NP_065855.1	ENSG00000124507	chr6:34602060 - 34608285	cytoplasm;endocytosis;kinase activity;protein binding;protein kinase activity	Protein Kinase
5058	PAK1	p21/Cdc42/Rac1-activated kinase 1 (STE20 homolog, yeast)	NM_002576, NM_001128620	NP_002567.3, NP_001122092.1	ENSG00000149269	chr11:76711966 - 76781213	apoptosis;ATP binding;axon;cytoplasm;cytoskeleton organization and biogenesis;dendrite development;ER-nuclear signaling pathway;growth cone;JNK cascade;nucleotide binding;nucleus;plasma membrane;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;transferase activity	Alpha6Beta4 Integrin,  EGFR1,  Protein Kinase,  Entrez Query:Oncogene
5062	PAK2	p21 (CDKN1A)-activated kinase 2	NM_002577	NP_002568.2	ENSG00000180370	chr3:197993914 - 198039673	ATP binding;identical protein binding;intracellular;negative regulation of protein kinase activity;nucleotide binding;protein amino acid autophosphorylation;protein amino acid phosphorylation;protein serine/threonine kinase activity;ribosome;signal transduction;structural constituent of ribosome;transferase activity;translation	Protein Kinase
5063	PAK3	p21 (CDKN1A)-activated kinase 3	NM_002578, NM_001128168, NM_001128166, NM_001128172, NM_001128167, NM_001128173	NP_002569.1, NP_001121640.1, NP_001121638.1, NP_001121644.1, NP_001121639.1, NP_001121645.1	ENSG00000077264	chrX:110252987 - 110350331	ATP binding;magnesium ion binding;multicellular organismal development;nucleotide binding;protein amino acid phosphorylation;protein serine/threonine kinase activity;transferase activity	Protein Kinase
10298	PAK4	p21(CDKN1A)-activated kinase 4	NM_001014835, NM_005884	NP_001014835.1, NP_005875.1	ENSG00000130669	chr19:44352033 - 44361059	ATP binding;cell motility;Golgi apparatus;nucleotide binding;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;signal transduction;transferase activity	Protein Kinase
56924	PAK6	p21(CDKN1A)-activated kinase 6	NM_020168, NM_001128629, NM_001128628	NP_064553.1, NP_001122101.1, NP_001122100.1	ENSG00000137843	chr15:38344278 - 38355587	ATP binding;nucleotide binding;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;transferase activity	Androgen Receptor,  Protein Kinase
57144	PAK7	p21(CDKN1A)-activated kinase 7	NM_020341	NP_817127.1	ENSG00000101349	chr20:9468108 - 9572976	anti-apoptosis;ATP binding;mitochondrion;nucleotide binding;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;transferase activity	Protein Kinase
255967	PAN3	PAN3 polyA specific ribonuclease subunit homolog (S. cerevisiae)	NM_175854	NP_787050.4	ENSG00000152520	chr13:27646416 - 27764659	ATP binding;mRNA catabolic process, nonsense-mediated decay;protein amino acid phosphorylation;protein kinase activity	Protein Kinase
56288	PARD3	par-3 partitioning defective 3 homolog (C. elegans)	NM_019619	NP_062565.2	ENSG00000148498	chr10:34440102 - 35143929	asymmetric cell division;axonogenesis;cell cycle;establishment and/or maintenance of cell polarity;membrane;protein binding;protein complex assembly;protein kinase C activation;tight junction	TGFBR,  Protein Kinase
23178	PASK	PAS domain containing serine/threonine kinase	NM_015148	NP_055963.2	ENSG00000115687	chr2:241694653 - 241731120	ATP binding;identical protein binding;nucleotide binding;protein amino acid phosphorylation;protein serine/threonine kinase activity;regulation of transcription, DNA-dependent;signal transducer activity;signal transduction;transferase activity	Protein Kinase
55872	PBK	PDZ binding kinase	NM_018492	NP_060962.2	ENSG00000168078	chr8:27723740 - 27746549	ATP binding;cellular_component;mitosis;nucleotide binding;protein amino acid phosphorylation;protein binding;protein serine/threonine kinase activity;transferase activity	Protein Kinase
5127	PCTK1	PCTAIRE protein kinase 1	NM_006201	NP_148978.2	ENSG00000102225	chrX:46967900 - 46973111	ATP binding;nucleotide binding;protein amino acid phosphorylation;protein binding;protein kinase activity;protein serine/threonine kinase activity;regulation of progression through cell cycle;transferase activity	Protein Kinase
5128	PCTK2	PCTAIRE protein kinase 2	NM_002595	NP_002586.2	ENSG00000059758	chr12:95198150 - 95252745	ATP binding;nucleotide binding;protein amino acid phosphorylation;protein serine/threonine kinase activity;regulation of progression through cell cycle;transferase activity	Protein Kinase
5129	PCTK3	PCTAIRE protein kinase 3	NM_212503, NM_002596, NM_212502	NP_997668.1, NP_002587.2, NP_997667.1	ENSG00000117266	chr1:203758918 - 203767129	ATP binding;cellular_component;nucleotide binding;protein amino acid phosphorylation;protein binding;protein kinase activity;protein serine/threonine kinase activity;signal transducer activity;signal transduction;transferase activity	Protein Kinase
5140	PDE3B	phosphodiesterase 3B, cGMP-inhibited	NM_000922	NP_000913.2	ENSG00000152270	chr11:14622197 - 14847782	cGMP-inhibited cyclic-nucleotide phosphodiesterase activity;endocrine pancreas development;glucose homeostasis;hydrolase activity;integral to membrane;membrane;regulation of insulin secretion;signal transduction	Protein Kinase
56034	PDGFC	platelet derived growth factor C	NM_016205	NP_057289.1	ENSG00000145431	chr4:157903691 - 158111505	cell proliferation;central nervous system development;extracellular region;growth factor activity;membrane;regulation of progression through cell cycle	Protein Kinase
149420	PDIK1L	PDLIM1 interacting kinase 1 like	NM_152835	NP_690048.1	ENSG00000175087	chr1:26313386 - 26321655	ATP binding;nucleotide binding;nucleus;protein amino acid phosphorylation;protein serine/threonine kinase activity;transferase activity	Protein Kinase
5163	PDK1	pyruvate dehydrogenase kinase, isozyme 1	NM_002610	NP_002601.1	ENSG00000152256	chr2:173129124 - 173168943	ATP binding;carbohydrate metabolic process;glucose metabolic process;kinase activity;mitochondrion;peptidyl-histidine phosphorylation;protein histidine kinase activity;small GTPase mediated signal transduction;transferase activity;[pyruvate dehydrogenase (lipoamide)] kinase activity	Protein Kinase
5164	PDK2	pyruvate dehydrogenase kinase, isozyme 2	NM_002611	NP_002602.2	ENSG00000005882	chr17:45527798 - 45542460	ATP binding;carbohydrate metabolic process;glucose metabolic process;mitochondrion;peptidyl-histidine phosphorylation;phosphorylation;protein binding;protein histidine kinase activity;[pyruvate dehydrogenase (lipoamide)] kinase activity	Protein Kinase
